label,unix_ts,date_token,location,timestamp_text,location_dup,facility,component,level,message,timestamp,is_anomaly,message_length,message_token_count,hour,dayofweek,has_digit,has_hex_like,has_cache_word,has_memory_word,has_network_word,level_code,facility_code,component_code,message_template,template_id,template_frequency
-,1130612886,2005.10.29,R60-M0-N8-I:J18-U01,2005-10-29-12.08.06.830428,R60-M0-N8-I:J18-U01,RAS,APP,FATAL,ciod: LOGIN chdir(RUNS/3Bvn_fmm/rs0000) failed: No such file or directory,2005-10-29 12:08:06.830428,0,73,9,12,5,1,0,0,0,0,2,0,2,ciod: login chdir(runs/3bvn_fmm/rs0000) failed: no such file or directory,130,131
-,1118774024,2005.06.14,R24-M0-N8-C:J10-U11,2005-06-14-11.33.44.034474,R24-M0-N8-C:J10-U11,RAS,KERNEL,FATAL,disable store gathering..................0,2005-06-14 11:33:44.034474,0,42,3,11,1,1,0,0,0,0,2,0,0,disable store gathering..................<num>,131,426
-,1133455304,2005.12.01,R67-M0-N5-C:J16-U11,2005-12-01-08.41.44.484193,R67-M0-N5-C:J16-U11,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 08:41:44.484193,0,142,25,8,3,1,0,0,0,0,0,0,0,<num> microseconds spent in the rbs signal handler during <num> calls. <num> microseconds was the maximum time for a single instance of a correctable ddr.,18,8550
-,1133448494,2005.12.01,R61-M0-N2-C:J06-U01,2005-12-01-06.48.14.085651,R61-M0-N2-C:J06-U01,RAS,KERNEL,INFO,"10694 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",2005-12-01 06:48:14.085651,0,164,24,6,3,1,0,0,0,0,0,0,0,"<num> total interrupts. <num> critical input interrupts. <num> microseconds total spent on critical input interrupts, <num> microseconds max time in a critical input interrupt.",7,8405
-,1121313701,2005.07.13,R33-M1-NE-C:J11-U01,2005-07-13-21.01.41.068105,R33-M1-NE-C:J11-U01,RAS,KERNEL,INFO,generating core.9125,2005-07-13 21:01:41.068105,0,20,2,21,2,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1121902723,2005.07.20,R00-M0-N3-C:J08-U11,2005-07-20-16.38.43.802211,R00-M0-N3-C:J08-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions,2005-07-20 16:38:43.802211,0,37,5,16,2,1,0,0,0,0,0,0,0,<num> floating point alignment exceptions,6,16907
-,1131058176,2005.11.03,R60-M0-NA-C:J05-U11,2005-11-03-14.49.36.086077,R60-M0-NA-C:J05-U11,RAS,KERNEL,INFO,iar 00106210 dear 0244c20c,2005-11-03 14:49:36.086077,0,26,4,14,3,1,1,0,0,0,0,0,0,iar <num> dear 0244c20c,132,705
-,1117838683,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.43.973781,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,2005-06-03 15:44:43.973781,0,40,5,15,4,0,0,1,1,0,0,0,0,instruction cache parity error corrected,5,6738
-,1121313861,2005.07.13,R33-M0-N7-C:J15-U01,2005-07-13-21.04.21.068799,R33-M0-N7-C:J15-U01,RAS,KERNEL,INFO,generating core.21472,2005-07-13 21:04:21.068799,0,21,2,21,2,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1121598527,2005.07.17,R32-M1-ND-C:J07-U01,2005-07-17-04.08.47.298662,R32-M1-ND-C:J07-U01,RAS,KERNEL,INFO,generating core.28498,2005-07-17 04:08:47.298662,0,21,2,4,6,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1117838684,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.44.412325,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,2005-06-03 15:44:44.412325,0,40,5,15,4,0,0,1,1,0,0,0,0,instruction cache parity error corrected,5,6738
-,1120091814,2005.06.29,R17-M1-N6-C:J08-U11,2005-06-29-17.36.54.372079,R17-M1-N6-C:J08-U11,RAS,KERNEL,INFO,generating core.23892,2005-06-29 17:36:54.372079,0,21,2,17,2,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1131067201,2005.11.03,R24-M0-NF-C:J03-U01,2005-11-03-17.20.01.509685,R24-M0-NF-C:J03-U01,RAS,KERNEL,INFO,62500 floating point alignment exceptions,2005-11-03 17:20:01.509685,0,41,5,17,3,1,0,0,0,0,0,0,0,<num> floating point alignment exceptions,6,16907
-,1131060232,2005.11.03,R66-M1-ND-C:J12-U11,2005-11-03-15.23.52.580512,R66-M1-ND-C:J12-U11,RAS,KERNEL,INFO,iar 00106568 dear 02494bbc,2005-11-03 15:23:52.580512,0,26,4,15,3,1,1,0,0,0,0,0,0,iar <num> dear 02494bbc,133,246
-,1120263082,2005.07.01,R26-M0-N9-C:J11-U11,2005-07-01-17.11.22.467102,R26-M0-N9-C:J11-U11,RAS,KERNEL,INFO,1146800 double-hummer alignment exceptions,2005-07-01 17:11:22.467102,0,42,4,17,4,1,0,0,0,0,0,0,0,<num> double-hummer alignment exceptions,0,18582
-,1120967948,2005.07.09,R21-M1-N9-C:J16-U11,2005-07-09-20.59.08.808483,R21-M1-N9-C:J16-U11,RAS,KERNEL,INFO,generating core.23576,2005-07-09 20:59:08.808483,0,21,2,20,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1134890095,2005.12.17,R60-M1-N5-C:J09-U11,2005-12-17-23.14.55.682890,R60-M1-N5-C:J09-U11,RAS,KERNEL,INFO,total of 1 ddr error(s) detected and corrected over 3344 seconds,2005-12-17 23:14:55.682890,0,64,11,23,5,1,0,0,0,0,0,0,0,total of <num> ddr error(s) detected and corrected over <num> seconds,134,665
-,1125224623,2005.08.28,R44-M1-NC-C:J17-U11,2005-08-28-03.23.43.900434,R44-M1-NC-C:J17-U11,RAS,KERNEL,INFO,iar 00149ee0 dear 009abe78,2005-08-28 03:23:43.900434,0,26,4,3,6,1,1,0,0,0,0,0,0,iar 00149ee0 dear 009abe78,135,1
-,1119448851,2005.06.22,R06-M0-NB-C:J16-U01,2005-06-22-07.00.51.663947,R06-M0-NB-C:J16-U01,RAS,KERNEL,INFO,"CE sym 22, at 0x009c14e0, mask 0x20",2005-06-22 07:00:51.663947,0,35,7,7,2,1,1,0,0,0,0,0,0,"ce sym <num>, at <hex>, mask <hex>",10,12705
-,1133448683,2005.12.01,R45-M1-N2-C:J06-U11,2005-12-01-06.51.23.830525,R45-M1-N2-C:J06-U11,RAS,KERNEL,INFO,"10724 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",2005-12-01 06:51:23.830525,0,164,24,6,3,1,0,0,0,0,0,0,0,"<num> total interrupts. <num> critical input interrupts. <num> microseconds total spent on critical input interrupts, <num> microseconds max time in a critical input interrupt.",7,8405
-,1133447961,2005.12.01,R36-M0-N0-C:J05-U01,2005-12-01-06.39.21.329502,R36-M0-N0-C:J05-U01,RAS,KERNEL,INFO,"10684 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",2005-12-01 06:39:21.329502,0,164,24,6,3,1,0,0,0,0,0,0,0,"<num> total interrupts. <num> critical input interrupts. <num> microseconds total spent on critical input interrupts, <num> microseconds max time in a critical input interrupt.",7,8405
-,1128371292,2005.10.03,R67-M0-N0-I:J18-U01,2005-10-03-13.28.12.413696,R67-M0-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 78 core files for program /home/spelce1/HPCC_IBM/Urgent/VNM/32K/vnm.rts,2005-10-03 13:28:12.413696,0,87,8,13,0,1,0,0,0,0,0,0,0,ciod: generated <num> core files for program /home/spelce1/hpcc_ibm/urgent/vnm/32k/vnm.rts,136,189
KERNSTOR,1118769373,2005.06.14,R24-M1-N1-C:J10-U01,2005-06-14-10.16.13.974511,R24-M1-N1-C:J10-U01,RAS,KERNEL,FATAL,data storage interrupt,2005-06-14 10:16:13.974511,1,22,3,10,1,0,0,0,0,0,2,0,0,data storage interrupt,16,4035
-,1123178491,2005.08.04,R07-M0-N4,2005-08-04-11.01.31.953761,R07-M0-N4,NULL,DISCOVERY,SEVERE,Can not get assembly information for node card,2005-08-04 11:01:31.953761,0,46,8,11,3,0,0,0,0,0,4,1,3,can not get assembly information for node card,128,1161
-,1127243241,2005.09.20,NULL,2005-09-20-12.07.21.823915,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",2005-09-20 12:07:21.823915,0,171,13,12,1,1,0,0,0,1,1,0,1,"idoproxydb hit assert condition: assert expression=<num> source file=idotransportmgr.cpp source line=<num> function=int idotransportmgr::sendpacket(idoudpmgr*, bglctlpavtrace*)",2,5317
-,1134100072,2005.12.08,R63-M0-ND,2005-12-08-19.47.52.388177,R63-M0-ND,NULL,DISCOVERY,INFO,"Node card VPD check: U01 node in processor card slot J02 do not match. VPD ecid 04C380870F2FFFFF0F061AC0D6D0, found 04C780E0012FFFFF0E081A4086C4",2005-12-08 19:47:52.388177,0,144,19,19,3,1,1,0,0,0,0,1,3,"node card vpd check: u01 node in processor card slot j02 do not match. vpd ecid 04c380870f2fffff0f061ac0d6d0, found 04c780e0012fffff0e081a4086c4",137,2
-,1121598431,2005.07.17,R30-M0-N5-C:J03-U11,2005-07-17-04.07.11.973033,R30-M0-N5-C:J03-U11,RAS,KERNEL,INFO,generating core.3315,2005-07-17 04:07:11.973033,0,20,2,4,6,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1130699928,2005.10.30,R32-M0-NB-C:J12-U11,2005-10-30-11.18.48.150115,R32-M0-NB-C:J12-U11,RAS,KERNEL,INFO,"CE sym 31, at 0x04c2bb60, mask 0x20",2005-10-30 11:18:48.150115,0,35,7,11,6,1,1,0,0,0,0,0,0,"ce sym <num>, at <hex>, mask <hex>",10,12705
-,1120957718,2005.07.09,R04-M1-N9-C:J10-U01,2005-07-09-18.08.38.696319,R04-M1-N9-C:J10-U01,RAS,KERNEL,INFO,generating core.4033,2005-07-09 18:08:38.696319,0,20,2,18,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1122431653,2005.07.26,R02-M0-NF-C:J13-U01,2005-07-26-19.34.13.281928,R02-M0-NF-C:J13-U01,RAS,KERNEL,INFO,generating core.33601,2005-07-26 19:34:13.281928,0,21,2,19,1,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1121252392,2005.07.13,R23-M0-NF-C:J13-U01,2005-07-13-03.59.52.583297,R23-M0-NF-C:J13-U01,RAS,KERNEL,INFO,117710304 double-hummer alignment exceptions,2005-07-13 03:59:52.583297,0,44,4,3,2,1,1,0,0,0,0,0,0,<num> double-hummer alignment exceptions,0,18582
-,1122164801,2005.07.23,R10-M0-N6-C:J06-U11,2005-07-23-17.26.41.974074,R10-M0-N6-C:J06-U11,RAS,KERNEL,INFO,15 floating point alignment exceptions,2005-07-23 17:26:41.974074,0,38,5,17,5,1,0,0,0,0,0,0,0,<num> floating point alignment exceptions,6,16907
-,1117838687,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.47.723723,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,2005-06-03 15:44:47.723723,0,40,5,15,4,0,0,1,1,0,0,0,0,instruction cache parity error corrected,5,6738
-,1120094084,2005.06.29,R26-M1-N3-C:J16-U01,2005-06-29-18.14.44.632639,R26-M1-N3-C:J16-U01,RAS,KERNEL,INFO,344040 double-hummer alignment exceptions,2005-06-29 18:14:44.632639,0,41,4,18,2,1,0,0,0,0,0,0,0,<num> double-hummer alignment exceptions,0,18582
-,1131583035,2005.11.09,R63-M0-NB-C:J04-U11,2005-11-09-16.37.15.659085,R63-M0-NB-C:J04-U11,RAS,KERNEL,INFO,iar 00106470 dear 0246db9c,2005-11-09 16:37:15.659085,0,26,4,16,2,1,1,0,0,0,0,0,0,iar <num> dear 0246db9c,138,30
-,1133928627,2005.12.06,R26-M1-ND-C:J14-U11,2005-12-06-20.10.27.808843,R26-M1-ND-C:J14-U11,RAS,KERNEL,INFO,"Kernel detected 5923160 integer alignment exceptions (5923153) iar 0x00544ea8, dear 0x01fc9680 (5923154) iar 0x00544eb8, dear 0x01fc96a0 (5923155) iar 0x00544ea8, dear 0x01fc96c0 (5923156) iar 0x00544eb8, dear 0x01fc96e0 (5923157) iar 0x00544ee0, dear 0x01fc9700 (5923158) iar 0x00544ef0, dear 0x01fc9720 (5923159) iar 0x00544ee0, dear 0x01fc9740 (5923160) iar 0x00544ef0, dear 0x01fc9760",2005-12-06 20:10:27.808843,0,388,46,20,1,1,1,0,0,0,0,0,0,"kernel detected <num> integer alignment exceptions (<num>) iar <hex>, dear <hex> (<num>) iar <hex>, dear <hex> (<num>) iar <hex>, dear <hex> (<num>) iar <hex>, dear <hex> (<num>) iar <hex>, dear <hex> (<num>) iar <hex>, dear <hex> (<num>) iar <hex>, dear <hex> (<num>) iar <hex>, dear <hex>",21,1443
-,1122164836,2005.07.23,R16-M0-N1-C:J09-U01,2005-07-23-17.27.16.345700,R16-M0-N1-C:J09-U01,RAS,KERNEL,INFO,15 floating point alignment exceptions,2005-07-23 17:27:16.345700,0,38,5,17,5,1,0,0,0,0,0,0,0,<num> floating point alignment exceptions,6,16907
-,1133448643,2005.12.01,R44-M1-N5-C:J07-U01,2005-12-01-06.50.43.422884,R44-M1-N5-C:J07-U01,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 06:50:43.422884,0,142,25,6,3,1,0,0,0,0,0,0,0,<num> microseconds spent in the rbs signal handler during <num> calls. <num> microseconds was the maximum time for a single instance of a correctable ddr.,18,8550
-,1134789180,2005.12.16,R66-M0-N8-I:J18-U11,2005-12-16-19.13.00.518889,R66-M0-N8-I:J18-U11,RAS,KERNEL,INFO,ciod: pollControlDescriptors: Detected the debugger died.,2005-12-16 19:13:00.518889,0,57,6,19,4,0,0,0,0,0,0,0,0,ciod: pollcontroldescriptors: detected the debugger died.,139,399
-,1125453270,2005.08.30,R37-M0-N7-C:J07-U11,2005-08-30-18.54.30.517002,R37-M0-N7-C:J07-U11,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 5, bit 6",2005-08-30 18:54:30.517002,0,65,13,18,1,1,0,0,0,0,0,0,0,"<num> ddr errors(s) detected and corrected on rank <num>, symbol <num>, bit <num>",4,2114
-,1120935551,2005.07.09,R03-M1-N4-C:J17-U11,2005-07-09-11.59.11.843303,R03-M1-N4-C:J17-U11,RAS,KERNEL,INFO,generating core.19428,2005-07-09 11:59:11.843303,0,21,2,11,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1131067453,2005.11.03,R34-M0-NE-C:J12-U11,2005-11-03-17.24.13.967803,R34-M0-NE-C:J12-U11,RAS,KERNEL,INFO,62500 floating point alignment exceptions,2005-11-03 17:24:13.967803,0,41,5,17,3,1,0,0,0,0,0,0,0,<num> floating point alignment exceptions,6,16907
-,1125222691,2005.08.28,R45-M1-N8-C:J08-U01,2005-08-28-02.51.31.695881,R45-M1-N8-C:J08-U01,RAS,KERNEL,INFO,32416464 double-hummer alignment exceptions,2005-08-28 02:51:31.695881,0,43,4,2,6,1,1,0,0,0,0,0,0,<num> double-hummer alignment exceptions,0,18582
-,1120955587,2005.07.09,R21-M0-NA-C:J11-U11,2005-07-09-17.33.07.674363,R21-M0-NA-C:J11-U11,RAS,KERNEL,INFO,generating core.10813,2005-07-09 17:33:07.674363,0,21,2,17,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1118769929,2005.06.14,R26-M0-N2-C:J12-U11,2005-06-14-10.25.29.572163,R26-M0-N2-C:J12-U11,RAS,KERNEL,FATAL,store operation.............................1,2005-06-14 10:25:29.572163,0,45,2,10,1,1,0,0,0,0,2,0,0,store operation.............................<num>,59,608
KERNRTSP,1118773035,2005.06.14,R27-M0-N0-C:J06-U11,2005-06-14-11.17.15.653347,R27-M0-N0-C:J06-U11,RAS,KERNEL,FATAL,rts panic! - stopping execution,2005-06-14 11:17:15.653347,1,31,5,11,1,0,0,0,0,0,2,0,0,rts panic! - stopping execution,140,258
-,1121598474,2005.07.17,R32-M0-NF-C:J07-U11,2005-07-17-04.07.54.505168,R32-M0-NF-C:J07-U11,RAS,KERNEL,INFO,generating core.34674,2005-07-17 04:07:54.505168,0,21,2,4,6,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1120447287,2005.07.03,R25-M0-N9-C:J05-U01,2005-07-03-20.21.27.910301,R25-M0-N9-C:J05-U01,RAS,KERNEL,INFO,generating core.27819,2005-07-03 20:21:27.910301,0,21,2,20,6,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1131692612,2005.11.10,R63-M0-NB-C:J11-U01,2005-11-10-23.03.32.217049,R63-M0-NB-C:J11-U01,RAS,KERNEL,INFO,iar 00106448 dear 0246db2c,2005-11-10 23:03:32.217049,0,26,4,23,3,1,1,0,0,0,0,0,0,iar <num> dear 0246db2c,141,25
-,1121706869,2005.07.18,R22-M0-N5-C:J07-U01,2005-07-18-10.14.29.690114,R22-M0-N5-C:J07-U01,RAS,KERNEL,INFO,generating core.14314,2005-07-18 10:14:29.690114,0,21,2,10,0,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1119806995,2005.06.26,R00-M1-N1-C:J05-U01,2005-06-26-10.29.55.266168,R00-M1-N1-C:J05-U01,RAS,KERNEL,INFO,instruction address: 0x0062fe04,2005-06-26 10:29:55.266168,0,31,3,10,6,1,1,0,0,0,0,0,0,instruction address: <hex>,8,3317
-,1118915944,2005.06.16,R22-M0-NB-C:J14-U11,2005-06-16-02.59.04.171957,R22-M0-NB-C:J14-U11,RAS,KERNEL,INFO,generating core.7624,2005-06-16 02:59:04.171957,0,20,2,2,3,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1123658792,2005.08.10,R30-M0-N5-C:J05-U01,2005-08-10-00.26.32.895570,R30-M0-N5-C:J05-U01,RAS,KERNEL,INFO,total of 1 ddr error(s) detected and corrected,2005-08-10 00:26:32.895570,0,46,8,0,2,1,0,0,0,0,0,0,0,total of <num> ddr error(s) detected and corrected,9,1823
-,1120928557,2005.07.09,R30-M1-N3-C:J12-U01,2005-07-09-10.02.37.559824,R30-M1-N3-C:J12-U01,RAS,KERNEL,INFO,generating core.14401,2005-07-09 10:02:37.559824,0,21,2,10,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1129418608,2005.10.15,R27-M1-N8-I:J18-U01,2005-10-15-16.23.28.248436,R27-M1-N8-I:J18-U01,RAS,APP,FATAL,"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.32R.rts: invalid or missing program image, Permission denied",2005-10-15 16:23:28.248436,0,132,11,16,5,1,0,0,0,0,2,0,2,"ciod: error loading /home/spelce1/hpcc_ibm/urgent/cop/64k/epstreamtriad.32r.rts: invalid or missing program image, permission denied",142,33
-,1118810260,2005.06.14,R02-M1-N0-C:J12-U11,2005-06-14-21.37.40.063595,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,2005-06-14 21:37:40.063595,0,40,5,21,1,0,0,1,1,0,0,0,0,instruction cache parity error corrected,5,6738
-,1121599793,2005.07.17,R06-M0-N8-C:J09-U11,2005-07-17-04.29.53.458077,R06-M0-N8-C:J09-U11,RAS,KERNEL,INFO,generating core.39526,2005-07-17 04:29:53.458077,0,21,2,4,6,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1121599217,2005.07.17,R02-M1-N7-C:J10-U11,2005-07-17-04.20.17.217473,R02-M1-N7-C:J10-U11,RAS,KERNEL,INFO,generating core.59297,2005-07-17 04:20:17.217473,0,21,2,4,6,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1120969384,2005.07.09,R26-M1-N6-C:J10-U11,2005-07-09-21.23.04.257490,R26-M1-N6-C:J10-U11,RAS,KERNEL,INFO,generating core.861,2005-07-09 21:23:04.257490,0,19,2,21,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1120937836,2005.07.09,R34-M0-N5-C:J16-U01,2005-07-09-12.37.16.640462,R34-M0-N5-C:J16-U01,RAS,KERNEL,INFO,generating core.35216,2005-07-09 12:37:16.640462,0,21,2,12,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1131063871,2005.11.03,R53-M1-N6-C:J08-U11,2005-11-03-16.24.31.083228,R53-M1-N6-C:J08-U11,RAS,KERNEL,INFO,2354412 floating point alignment exceptions,2005-11-03 16:24:31.083228,0,43,5,16,3,1,0,0,0,0,0,0,0,<num> floating point alignment exceptions,6,16907
-,1122255948,2005.07.24,R22-M1-N1-C:J03-U01,2005-07-24-18.45.48.264867,R22-M1-N1-C:J03-U01,RAS,KERNEL,INFO,generating core.40923,2005-07-24 18:45:48.264867,0,21,2,18,6,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1120929289,2005.07.09,R12-M1-N8-C:J08-U11,2005-07-09-10.14.49.937789,R12-M1-N8-C:J08-U11,RAS,KERNEL,INFO,generating core.9934,2005-07-09 10:14:49.937789,0,20,2,10,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1117838692,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.52.363368,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,2005-06-03 15:44:52.363368,0,40,5,15,4,0,0,1,1,0,0,0,0,instruction cache parity error corrected,5,6738
-,1120487516,2005.07.04,R34-M1-NB-C:J15-U01,2005-07-04-07.31.56.556504,R34-M1-NB-C:J15-U01,RAS,KERNEL,INFO,generating core.15008,2005-07-04 07:31:56.556504,0,21,2,7,0,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1132067486,2005.11.15,R55-M0-NC-I:J18-U01,2005-11-15-07.11.26.518585,R55-M0-NC-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 64 core files for program /bgl/apps/followup/RAPTOR/raptor.rel2,2005-11-15 07:11:26.518585,0,79,8,7,1,1,0,1,0,0,0,0,0,ciod: generated <num> core files for program /bgl/apps/followup/raptor/raptor.rel2,33,179
-,1124131954,2005.08.15,R35-M0-N4-I:J18-U01,2005-08-15-11.52.34.910618,R35-M0-N4-I:J18-U01,RAS,KERNEL,INFO,ciod: Missing or invalid fields on line 1 of node map file /home/auselton/bgl/mapfiles/bgl.128mps.f64.map,2005-08-15 11:52:34.910618,0,105,13,11,0,1,0,0,0,0,0,0,0,ciod: missing or invalid fields on line <num> of node map file /home/auselton/bgl/mapfiles/bgl.128mps.f64.map,143,62
-,1125084473,2005.08.26,R64-M1-NC-C:J05-U11,2005-08-26-12.27.53.476464,R64-M1-NC-C:J05-U11,RAS,KERNEL,INFO,1524480 double-hummer alignment exceptions,2005-08-26 12:27:53.476464,0,42,4,12,4,1,0,0,0,0,0,0,0,<num> double-hummer alignment exceptions,0,18582
-,1117838693,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.53.131294,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,2005-06-03 15:44:53.131294,0,40,5,15,4,0,0,1,1,0,0,0,0,instruction cache parity error corrected,5,6738
-,1121252605,2005.07.13,R37-M1-N4-C:J14-U01,2005-07-13-04.03.25.496770,R37-M1-N4-C:J14-U01,RAS,KERNEL,INFO,113454352 double-hummer alignment exceptions,2005-07-13 04:03:25.496770,0,44,4,4,2,1,1,0,0,0,0,0,0,<num> double-hummer alignment exceptions,0,18582
-,1122430687,2005.07.26,R22-M0-N3-C:J08-U11,2005-07-26-19.18.07.308783,R22-M0-N3-C:J08-U11,RAS,KERNEL,INFO,generating core.62394,2005-07-26 19:18:07.308783,0,21,2,19,1,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1119725437,2005.06.25,R36-M1-NE-C:J14-U11,2005-06-25-11.50.37.759589,R36-M1-NE-C:J14-U11,RAS,KERNEL,INFO,generating core.58932,2005-06-25 11:50:37.759589,0,21,2,11,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1120776166,2005.07.07,R20-M0-N3-C:J03-U01,2005-07-07-15.42.46.312630,R20-M0-N3-C:J03-U01,RAS,KERNEL,INFO,613310016 double-hummer alignment exceptions,2005-07-07 15:42:46.312630,0,44,4,15,3,1,1,0,0,0,0,0,0,<num> double-hummer alignment exceptions,0,18582
-,1122160895,2005.07.23,R04-M0-N1-C:J10-U01,2005-07-23-16.21.35.921838,R04-M0-N1-C:J10-U01,RAS,KERNEL,INFO,"CE sym 11, at 0x117ed620, mask 0x10",2005-07-23 16:21:35.921838,0,35,7,16,5,1,1,0,0,0,0,0,0,"ce sym <num>, at <hex>, mask <hex>",10,12705
-,1120968930,2005.07.09,R12-M0-NC-C:J05-U11,2005-07-09-21.15.30.733743,R12-M0-NC-C:J05-U11,RAS,KERNEL,INFO,generating core.6879,2005-07-09 21:15:30.733743,0,20,2,21,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1119695512,2005.06.25,R37-M0-NF-C:J03-U11,2005-06-25-03.31.52.723166,R37-M0-NF-C:J03-U11,RAS,KERNEL,INFO,259917089 double-hummer alignment exceptions,2005-06-25 03:31:52.723166,0,44,4,3,5,1,1,0,0,0,0,0,0,<num> double-hummer alignment exceptions,0,18582
-,1133454565,2005.12.01,R13-M0-ND-C:J02-U01,2005-12-01-08.29.25.432712,R13-M0-ND-C:J02-U01,RAS,KERNEL,INFO,"10638 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",2005-12-01 08:29:25.432712,0,164,24,8,3,1,0,0,0,0,0,0,0,"<num> total interrupts. <num> critical input interrupts. <num> microseconds total spent on critical input interrupts, <num> microseconds max time in a critical input interrupt.",7,8405
-,1120836982,2005.07.08,R10-M1-N5-C:J04-U11,2005-07-08-08.36.22.401210,R10-M1-N5-C:J04-U11,RAS,KERNEL,INFO,"CE sym 3, at 0x07d02da0, mask 0x80",2005-07-08 08:36:22.401210,0,34,7,8,4,1,1,0,0,0,0,0,0,"ce sym <num>, at <hex>, mask <hex>",10,12705
-,1119810146,2005.06.26,R16-M1-N2-C:J17-U01,2005-06-26-11.22.26.856899,R16-M1-N2-C:J17-U01,RAS,KERNEL,INFO,"CE sym 0, at 0x1b858080, mask 0x40",2005-06-26 11:22:26.856899,0,34,7,11,6,1,1,0,0,0,0,0,0,"ce sym <num>, at <hex>, mask <hex>",10,12705
-,1118773500,2005.06.14,R25-M0-NA-C:J15-U11,2005-06-14-11.25.00.608467,R25-M0-NA-C:J15-U11,RAS,KERNEL,FATAL,floating pt ex mode 1 enable......0,2005-06-14 11:25:00.608467,0,35,6,11,1,1,0,0,0,0,2,0,0,floating pt ex mode <num> enable......<num>,20,851
-,1120940701,2005.07.09,R00-M0-N1-C:J02-U01,2005-07-09-13.25.01.263289,R00-M0-N1-C:J02-U01,RAS,KERNEL,INFO,generating core.40067,2005-07-09 13:25:01.263289,0,21,2,13,5,1,0,0,0,0,0,0,0,generating core.<num>,1,107669
-,1119488917,2005.06.22,R03-M0-N5-C:J05-U01,2005-06-22-18.08.37.601298,R03-M0-N5-C:J05-U01,RAS,KERNEL,INFO,"CE sym 4, at 0x16d0fe20, mask 0x02",2005-06-22 18:08:37.601298,0,34,7,18,2,1,1,0,0,0,0,0,0,"ce sym <num>, at <hex>, mask <hex>",10,12705
