raw_line,event_id,template_id,template_text,severity,message
279760 node-27 unix.hw state_change.unavailable 1079626298 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3461),,UNKNOWN,UNKNOWN,,
279761 node-35 unix.hw state_change.unavailable 1079626298 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2898),,UNKNOWN,UNKNOWN,,
279762 node-30 unix.hw state_change.unavailable 1079626298 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5353),,UNKNOWN,UNKNOWN,,
279763 node-26 unix.hw state_change.unavailable 1079626298 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5095),,UNKNOWN,UNKNOWN,,
279764 node-31 unix.hw state_change.unavailable 1079626298 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5439),,UNKNOWN,UNKNOWN,,
279765 node-28 unix.hw state_change.unavailable 1079626298 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5181),,UNKNOWN,UNKNOWN,,
279766 node-25 unix.hw state_change.unavailable 1079626298 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5009),,UNKNOWN,UNKNOWN,,
280578 node-227 unix.hw state_change.unavailable 1079721223 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3455),,UNKNOWN,UNKNOWN,,
282051 node-228 unix.hw state_change.unavailable 1079918922 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3713),,UNKNOWN,UNKNOWN,,
282049 node-228 unix.hw state_change.unavailable 1079918811 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3713),,UNKNOWN,UNKNOWN,,
282047 node-228 unix.hw state_change.unavailable 1079918668 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3713),,UNKNOWN,UNKNOWN,,
298889 node-27 unix.hw state_change.unavailable 1081814497 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3461),,UNKNOWN,UNKNOWN,,
298888 node-26 unix.hw state_change.unavailable 1081814496 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5095),,UNKNOWN,UNKNOWN,,
298887 node-29 unix.hw state_change.unavailable 1081814496 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5267),,UNKNOWN,UNKNOWN,,
298886 node-35 unix.hw state_change.unavailable 1081814496 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2898),,UNKNOWN,UNKNOWN,,
298885 node-25 unix.hw state_change.unavailable 1081814496 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5009),,UNKNOWN,UNKNOWN,,
298884 node-34 unix.hw state_change.unavailable 1081814496 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2688),,UNKNOWN,UNKNOWN,,
298883 node-31 unix.hw state_change.unavailable 1081814496 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5439),,UNKNOWN,UNKNOWN,,
298882 node-32 unix.hw state_change.unavailable 1081814496 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=41),,UNKNOWN,UNKNOWN,,
298881 node-30 unix.hw state_change.unavailable 1081814496 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5353),,UNKNOWN,UNKNOWN,,
298880 node-28 unix.hw state_change.unavailable 1081814496 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5181),,UNKNOWN,UNKNOWN,,
316614 node-200 unix.hw state_change.unavailable 1082864286 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2538),,UNKNOWN,UNKNOWN,,
316613 node-197 unix.hw state_change.unavailable 1082864286 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3028),,UNKNOWN,UNKNOWN,,
316612 node-194 unix.hw state_change.unavailable 1082864286 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2818),,UNKNOWN,UNKNOWN,,
316611 node-201 unix.hw state_change.unavailable 1082864286 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3098),,UNKNOWN,UNKNOWN,,
316610 node-193 unix.hw state_change.unavailable 1082864286 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4432),,UNKNOWN,UNKNOWN,,
316609 node-198 unix.hw state_change.unavailable 1082864286 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2748),,UNKNOWN,UNKNOWN,,
316608 node-203 unix.hw state_change.unavailable 1082864286 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3238),,UNKNOWN,UNKNOWN,,
316607 node-195 unix.hw state_change.unavailable 1082864286 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2958),,UNKNOWN,UNKNOWN,,
316606 node-202 unix.hw state_change.unavailable 1082864286 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3168),,UNKNOWN,UNKNOWN,,
316605 node-196 unix.hw state_change.unavailable 1082864286 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2888),,UNKNOWN,UNKNOWN,,
316604 node-199 unix.hw state_change.unavailable 1082864286 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2608),,UNKNOWN,UNKNOWN,,
316603 node-192 unix.hw state_change.unavailable 1082864286 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=41),,UNKNOWN,UNKNOWN,,
316465 node-194 unix.hw state_change.unavailable 1082803879 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2818),,UNKNOWN,UNKNOWN,,
316464 node-200 unix.hw state_change.unavailable 1082803879 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2538),,UNKNOWN,UNKNOWN,,
316463 node-202 unix.hw state_change.unavailable 1082803879 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3168),,UNKNOWN,UNKNOWN,,
316462 node-201 unix.hw state_change.unavailable 1082803879 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3098),,UNKNOWN,UNKNOWN,,
316461 node-203 unix.hw state_change.unavailable 1082803879 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3238),,UNKNOWN,UNKNOWN,,
316460 node-193 unix.hw state_change.unavailable 1082803879 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4432),,UNKNOWN,UNKNOWN,,
316459 node-199 unix.hw state_change.unavailable 1082803879 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2608),,UNKNOWN,UNKNOWN,,
316458 node-198 unix.hw state_change.unavailable 1082803879 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2748),,UNKNOWN,UNKNOWN,,
316457 node-197 unix.hw state_change.unavailable 1082803879 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3028),,UNKNOWN,UNKNOWN,,
316456 node-196 unix.hw state_change.unavailable 1082803879 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2888),,UNKNOWN,UNKNOWN,,
316455 node-195 unix.hw state_change.unavailable 1082803879 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2958),,UNKNOWN,UNKNOWN,,
316454 node-192 unix.hw state_change.unavailable 1082803879 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=41),,UNKNOWN,UNKNOWN,,
316444 node-233 unix.hw state_change.unavailable 1082797654 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4143),,UNKNOWN,UNKNOWN,,
316440 node-233 unix.hw state_change.unavailable 1082796916 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4143),,UNKNOWN,UNKNOWN,,
316436 node-233 unix.hw state_change.unavailable 1082796017 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4143),,UNKNOWN,UNKNOWN,,
316434 node-233 unix.hw state_change.unavailable 1082795982 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4143),,UNKNOWN,UNKNOWN,,
316431 node-233 unix.hw state_change.unavailable 1082795775 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4143),,UNKNOWN,UNKNOWN,,
316429 node-233 unix.hw state_change.unavailable 1082795597 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4143),,UNKNOWN,UNKNOWN,,
315560 node-233 unix.hw state_change.unavailable 1082569564 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4143),,UNKNOWN,UNKNOWN,,
315556 node-233 unix.hw state_change.unavailable 1082568537 1 Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4143),,UNKNOWN,UNKNOWN,,
334359 node-20 unix.hw state_change.unavailable 1083284297 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0147-0001-7000-00b8-0000\042 is in the unavailable state (HWID=5952),,UNKNOWN,UNKNOWN,,
334358 node-22 unix.hw state_change.unavailable 1083284297 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0147-0001-7000-00b8-0000\042 is in the unavailable state (HWID=5952),,UNKNOWN,UNKNOWN,,
334357 node-23 unix.hw state_change.unavailable 1083284297 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0147-0001-7000-00b8-0000\042 is in the unavailable state (HWID=5952),,UNKNOWN,UNKNOWN,,
333983 node-1 unix.hw state_change.unavailable 1083284293 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c066-0001-6000-00c8-0000\042 is in the unavailable state (HWID=5924),,UNKNOWN,UNKNOWN,,
333979 node-3 unix.hw state_change.unavailable 1083284293 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c066-0001-6000-00c8-0000\042 is in the unavailable state (HWID=5924),,UNKNOWN,UNKNOWN,,
333973 node-2 unix.hw state_change.unavailable 1083284293 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c066-0001-6000-00c8-0000\042 is in the unavailable state (HWID=5924),,UNKNOWN,UNKNOWN,,
333795 node-0 unix.hw state_change.unavailable 1083284287 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c066-0001-6000-00c8-0000\042 is in the unavailable state (HWID=5924),,UNKNOWN,UNKNOWN,,
333263 node-242 unix.hw state_change.unavailable 1083284281 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c074-0001-7000-006b-0000\042 is in the unavailable state (HWID=6316),,UNKNOWN,UNKNOWN,,
333200 node-230 unix.hw state_change.unavailable 1083284280 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-00d5-0001-a000-0079-0000\042 is in the unavailable state (HWID=6301),,UNKNOWN,UNKNOWN,,
333168 node-17 unix.hw state_change.unavailable 1083284279 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c065-0000-c000-0041-0000\042 is in the unavailable state (HWID=5935),,UNKNOWN,UNKNOWN,,
333044 node-2 unix.hw state_change.unavailable 1083284277 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-010b-0001-5000-0038-0000\042 is in the unavailable state (HWID=5959),,UNKNOWN,UNKNOWN,,
332968 node-17 unix.hw state_change.unavailable 1083284276 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0168-0000-c000-005b-0000\042 is in the unavailable state (HWID=5977),,UNKNOWN,UNKNOWN,,
332667 node-18 unix.hw state_change.unavailable 1083284265 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c065-0000-c000-0038-0000\042 is in the unavailable state (HWID=5931),,UNKNOWN,UNKNOWN,,
332565 node-30 unix.hw state_change.unavailable 1083284264 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-015a-0001-2000-0036-0000\042 is in the unavailable state (HWID=5969),,UNKNOWN,UNKNOWN,,
332417 node-16 unix.hw state_change.unavailable 1083284262 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-00f5-0001-4000-0039-0000\042 is in the unavailable state (HWID=5936),,UNKNOWN,UNKNOWN,,
332311 node-30 unix.hw state_change.unavailable 1083284258 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-015a-0001-2000-003f-0000\042 is in the unavailable state (HWID=5970),,UNKNOWN,UNKNOWN,,
332184 node-16 unix.hw state_change.unavailable 1083284254 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-012f-0001-7000-0039-0000\042 is in the unavailable state (HWID=5927),,UNKNOWN,UNKNOWN,,
332006 node-242 unix.hw state_change.unavailable 1083284250 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c074-0001-7000-0074-0000\042 is in the unavailable state (HWID=6317),,UNKNOWN,UNKNOWN,,
331979 node-229 unix.hw state_change.unavailable 1083284250 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-009a-0001-1000-0064-0000\042 is in the unavailable state (HWID=6299),,UNKNOWN,UNKNOWN,,
331892 node-241 unix.hw state_change.unavailable 1083284248 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c06f-0001-4000-007f-0000\042 is in the unavailable state (HWID=6272),,UNKNOWN,UNKNOWN,,
331860 node-18 unix.hw state_change.unavailable 1083284247 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-00f5-0001-4000-0042-0000\042 is in the unavailable state (HWID=5976),,UNKNOWN,UNKNOWN,,
331781 node-22 unix.hw state_change.unavailable 1083284245 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-014b-0001-d000-00b3-0000\042 is in the unavailable state (HWID=5979),,UNKNOWN,UNKNOWN,,
331745 node-21 unix.hw state_change.unavailable 1083284244 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-013e-0001-3000-00b6-0000\042 is in the unavailable state (HWID=5982),,UNKNOWN,UNKNOWN,,
331654 node-18 unix.hw state_change.unavailable 1083284239 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-00f5-0001-4000-0039-0000\042 is in the unavailable state (HWID=5936),,UNKNOWN,UNKNOWN,,
331620 node-22 unix.hw state_change.unavailable 1083284238 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-013e-0001-3000-00b6-0000\042 is in the unavailable state (HWID=5982),,UNKNOWN,UNKNOWN,,
331610 node-29 unix.hw state_change.unavailable 1083284238 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0108-0002-6000-0039-0000\042 is in the unavailable state (HWID=5953),,UNKNOWN,UNKNOWN,,
331608 node-23 unix.hw state_change.unavailable 1083284238 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-013e-0001-3000-00b6-0000\042 is in the unavailable state (HWID=5982),,UNKNOWN,UNKNOWN,,
331592 node-22 unix.hw state_change.unavailable 1083284238 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-014b-0001-d000-00bc-0000\042 is in the unavailable state (HWID=5980),,UNKNOWN,UNKNOWN,,
331426 node-25 unix.hw state_change.unavailable 1083284232 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0159-0001-0000-0053-0000\042 is in the unavailable state (HWID=5939),,UNKNOWN,UNKNOWN,,
331327 node-21 unix.hw state_change.unavailable 1083284228 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-00aa-0001-a000-0039-0000\042 is in the unavailable state (HWID=5942),,UNKNOWN,UNKNOWN,,
331325 node-23 unix.hw state_change.unavailable 1083284228 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-00aa-0001-a000-0039-0000\042 is in the unavailable state (HWID=5942),,UNKNOWN,UNKNOWN,,
331323 node-22 unix.hw state_change.unavailable 1083284228 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-00aa-0001-a000-0039-0000\042 is in the unavailable state (HWID=5942),,UNKNOWN,UNKNOWN,,
331284 node-245 unix.hw state_change.unavailable 1083284227 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-00c6-0006-6000-0043-0000\042 is in the unavailable state (HWID=6287),,UNKNOWN,UNKNOWN,,
331298 node-24 unix.hw state_change.unavailable 1083284227 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0166-0001-9000-00b3-0000\042 is in the unavailable state (HWID=5937),,UNKNOWN,UNKNOWN,,
331277 node-2 unix.hw state_change.unavailable 1083284227 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-013b-0001-9000-00db-0000\042 is in the unavailable state (HWID=5958),,UNKNOWN,UNKNOWN,,
331179 node-28 unix.hw state_change.unavailable 1083284223 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-015b-0001-2000-0044-0000\042 is in the unavailable state (HWID=5945),,UNKNOWN,UNKNOWN,,
331145 node-246 unix.hw state_change.unavailable 1083284223 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0152-0001-5000-005d-0000\042 is in the unavailable state (HWID=6320),,UNKNOWN,UNKNOWN,,
331132 node-3 unix.hw state_change.unavailable 1083284223 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c066-0001-6000-00bf-0000\042 is in the unavailable state (HWID=5923),,UNKNOWN,UNKNOWN,,
331120 node-2 unix.hw state_change.unavailable 1083284222 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c066-0001-6000-00bf-0000\042 is in the unavailable state (HWID=5923),,UNKNOWN,UNKNOWN,,
331109 node-2 unix.hw state_change.unavailable 1083284222 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-013b-0001-9000-00d2-0000\042 is in the unavailable state (HWID=5957),,UNKNOWN,UNKNOWN,,
331069 node-1 unix.hw state_change.unavailable 1083284221 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c066-0001-6000-00bf-0000\042 is in the unavailable state (HWID=5923),,UNKNOWN,UNKNOWN,,
331049 node-1 unix.hw state_change.unavailable 1083284221 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0157-0002-2000-003d-0000\042 is in the unavailable state (HWID=5929),,UNKNOWN,UNKNOWN,,
330984 node-1 unix.hw state_change.unavailable 1083284220 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0157-0002-2000-0046-0000\042 is in the unavailable state (HWID=5930),,UNKNOWN,UNKNOWN,,
330823 node-17 unix.hw state_change.unavailable 1083284217 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c065-0000-c000-0038-0000\042 is in the unavailable state (HWID=5931),,UNKNOWN,UNKNOWN,,
330509 node-240 unix.hw state_change.unavailable 1083284214 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0122-0001-0000-0087-0000\042 is in the unavailable state (HWID=6267),,UNKNOWN,UNKNOWN,,
330461 node-244 unix.hw state_change.unavailable 1083284214 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0164-0001-1000-0058-0000\042 is in the unavailable state (HWID=6280),,UNKNOWN,UNKNOWN,,
330403 node-20 unix.hw state_change.unavailable 1083284213 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-013e-0001-3000-00b6-0000\042 is in the unavailable state (HWID=5982),,UNKNOWN,UNKNOWN,,
330372 node-228 unix.hw state_change.unavailable 1083284213 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c06d-0003-0000-0144-0000\042 is in the unavailable state (HWID=6297),,UNKNOWN,UNKNOWN,,
330335 node-20 unix.hw state_change.unavailable 1083284212 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-00aa-0001-a000-0039-0000\042 is in the unavailable state (HWID=5942),,UNKNOWN,UNKNOWN,,
330306 node-0 unix.hw state_change.unavailable 1083284212 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c066-0001-6000-00bf-0000\042 is in the unavailable state (HWID=5923),,UNKNOWN,UNKNOWN,,
321324 node-10 unix.hw state_change.unavailable 1083195648 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0120-0001-1000-005b-0000\042 is in the unavailable state (HWID=5933),,UNKNOWN,UNKNOWN,,
321318 node-11 unix.hw state_change.unavailable 1083195648 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0120-0001-1000-005b-0000\042 is in the unavailable state (HWID=5933),,UNKNOWN,UNKNOWN,,
321252 node-8 unix.hw state_change.unavailable 1083195647 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0120-0001-1000-005b-0000\042 is in the unavailable state (HWID=5933),,UNKNOWN,UNKNOWN,,
321123 node-9 unix.hw state_change.unavailable 1083195645 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0120-0001-1000-005b-0000\042 is in the unavailable state (HWID=5933),,UNKNOWN,UNKNOWN,,
320894 node-10 unix.hw state_change.unavailable 1083195639 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0120-0001-1000-0052-0000\042 is in the unavailable state (HWID=5932),,UNKNOWN,UNKNOWN,,
320891 node-11 unix.hw state_change.unavailable 1083195639 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0120-0001-1000-0052-0000\042 is in the unavailable state (HWID=5932),,UNKNOWN,UNKNOWN,,
320823 node-8 unix.hw state_change.unavailable 1083195637 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0120-0001-1000-0052-0000\042 is in the unavailable state (HWID=5932),,UNKNOWN,UNKNOWN,,
320468 node-8 unix.hw state_change.unavailable 1083195629 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-4048-0008-b000-0098-0000\042 is in the unavailable state (HWID=5973),,UNKNOWN,UNKNOWN,,
320463 node-9 unix.hw state_change.unavailable 1083195629 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-4048-0008-b000-0098-0000\042 is in the unavailable state (HWID=5973),,UNKNOWN,UNKNOWN,,
320451 node-8 unix.hw state_change.unavailable 1083195629 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-4048-0008-b000-008f-0000\042 is in the unavailable state (HWID=5934),,UNKNOWN,UNKNOWN,,
320446 node-9 unix.hw state_change.unavailable 1083195629 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-4048-0008-b000-008f-0000\042 is in the unavailable state (HWID=5934),,UNKNOWN,UNKNOWN,,
320416 node-11 unix.hw state_change.unavailable 1083195628 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-4048-0008-b000-0098-0000\042 is in the unavailable state (HWID=5973),,UNKNOWN,UNKNOWN,,
320407 node-11 unix.hw state_change.unavailable 1083195628 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-4048-0008-b000-008f-0000\042 is in the unavailable state (HWID=5934),,UNKNOWN,UNKNOWN,,
320107 node-11 unix.hw state_change.unavailable 1083195620 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0127-0000-e000-007f-0000\042 is in the unavailable state (HWID=5975),,UNKNOWN,UNKNOWN,,
320098 node-11 unix.hw state_change.unavailable 1083195620 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0127-0000-e000-0076-0000\042 is in the unavailable state (HWID=5974),,UNKNOWN,UNKNOWN,,
319892 node-10 unix.hw state_change.unavailable 1083195613 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-4048-0008-b000-0098-0000\042 is in the unavailable state (HWID=5973),,UNKNOWN,UNKNOWN,,
319883 node-10 unix.hw state_change.unavailable 1083195612 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-4048-0008-b000-008f-0000\042 is in the unavailable state (HWID=5934),,UNKNOWN,UNKNOWN,,
319352 node-7 unix.hw state_change.unavailable 1083195595 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-019a-0001-b000-007f-0000\042 is in the unavailable state (HWID=5962),,UNKNOWN,UNKNOWN,,
319342 node-7 unix.hw state_change.unavailable 1083195595 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-019a-0001-b000-0076-0000\042 is in the unavailable state (HWID=5961),,UNKNOWN,UNKNOWN,,
318842 node-234 unix.hw state_change.unavailable 1083195569 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-4d57-0001-9000-008f-0000\042 is in the unavailable state (HWID=6309),,UNKNOWN,UNKNOWN,,
318834 node-235 unix.hw state_change.unavailable 1083195569 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0145-0001-1000-0038-0000\042 is in the unavailable state (HWID=6262),,UNKNOWN,UNKNOWN,,
318832 node-234 unix.hw state_change.unavailable 1083195569 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0145-0001-1000-0038-0000\042 is in the unavailable state (HWID=6262),,UNKNOWN,UNKNOWN,,
318797 node-233 unix.hw state_change.unavailable 1083195567 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0145-0001-1000-0038-0000\042 is in the unavailable state (HWID=6262),,UNKNOWN,UNKNOWN,,
318761 node-248 unix.hw state_change.unavailable 1083195564 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-011c-0001-a000-0062-0000\042 is in the unavailable state (HWID=6266),,UNKNOWN,UNKNOWN,,
318409 node-233 unix.hw state_change.unavailable 1083195527 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-018f-0001-0000-00c2-0000\042 is in the unavailable state (HWID=6269),,UNKNOWN,UNKNOWN,,
318289 node-233 unix.hw state_change.unavailable 1083195517 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-018f-0001-0000-00cb-0000\042 is in the unavailable state (HWID=6270),,UNKNOWN,UNKNOWN,,
318021 node-249 unix.hw state_change.unavailable 1083195498 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0176-0002-1000-0078-0000\042 is in the unavailable state (HWID=6273),,UNKNOWN,UNKNOWN,,
317873 node-248 unix.hw state_change.unavailable 1083195487 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-011c-0001-a000-006b-0000\042 is in the unavailable state (HWID=6268),,UNKNOWN,UNKNOWN,,
317789 node-232 unix.hw state_change.unavailable 1083195479 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0145-0001-1000-0038-0000\042 is in the unavailable state (HWID=6262),,UNKNOWN,UNKNOWN,,
317743 node-251 unix.hw state_change.unavailable 1083195476 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0176-0002-1000-0081-0000\042 is in the unavailable state (HWID=6274),,UNKNOWN,UNKNOWN,,
317741 node-250 unix.hw state_change.unavailable 1083195475 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0176-0002-1000-0081-0000\042 is in the unavailable state (HWID=6274),,UNKNOWN,UNKNOWN,,
317739 node-248 unix.hw state_change.unavailable 1083195475 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0176-0002-1000-0081-0000\042 is in the unavailable state (HWID=6274),,UNKNOWN,UNKNOWN,,
317528 node-249 unix.hw state_change.unavailable 1083195452 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0176-0002-1000-0081-0000\042 is in the unavailable state (HWID=6274),,UNKNOWN,UNKNOWN,,
337009 node-12 unix.hw state_change.unavailable 1083289360 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0129-0001-c000-003a-0000\042 is in the unavailable state (HWID=5943),,UNKNOWN,UNKNOWN,,
337153 node-15 unix.hw state_change.unavailable 1083289366 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0129-0001-c000-003a-0000\042 is in the unavailable state (HWID=5943),,UNKNOWN,UNKNOWN,,
337154 node-13 unix.hw state_change.unavailable 1083289366 1 Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0129-0001-c000-003a-0000\042 is in the unavailable state (HWID=5943),,UNKNOWN,UNKNOWN,,
